Date,Attribute,Volume,Diff,Price,Key Comp,Site,Product
10/13/2022,Overnight,210,-1,1.97,3005,1001,Regular
10/14/2022,Morning Commute,1387,-2,1.96,3001,1001,Regular
10/14/2022,Lunch Rush,1079,1,1.96,3001,1001,Regular
10/14/2022,Evening Commute,1579,-3,1.94,3002,1001,Regular
10/14/2022,Overnight,252,0,1.94,3005,1001,Regular
10/15/2022,Morning Commute,1600,-2,1.92,3004,1001,Regular
10/15/2022,Lunch Rush,1384,-1,1.92,3001,1001,Regular
10/15/2022,Evening Commute,1457,2,1.91,3004,1001,Regular
10/15/2022,Overnight,292,0,1.92,3002,1001,Regular
10/16/2022,Morning Commute,995,0,1.91,3004,1001,Regular
10/16/2022,Lunch Rush,903,0,1.9,3001,1001,Regular
10/16/2022,Evening Commute,1000,2,1.9,3004,1001,Regular
10/16/2022,Overnight,198,0,1.92,3002,1001,Regular
10/17/2022,Morning Commute,794,1,1.9,3001,1001,Regular
10/17/2022,Lunch Rush,789,-1,1.92,3001,1001,Regular
10/17/2022,Evening Commute,1063,-3,1.9,3002,1001,Regular
10/17/2022,Overnight,160,1,1.88,3005,1001,Regular
10/18/2022,Morning Commute,859,-3,1.9,3001,1001,Regular
10/18/2022,Lunch Rush,709,-1,1.92,3001,1001,Regular
10/18/2022,Evening Commute,831,0,1.94,3002,1001,Regular
10/18/2022,Overnight,158,-1,1.93,3005,1001,Regular
10/19/2022,Morning Commute,954,-3,1.93,3001,1001,Regular
10/19/2022,Lunch Rush,745,0,1.91,3001,1001,Regular
10/19/2022,Evening Commute,832,2,1.9,3002,1001,Regular
10/19/2022,Overnight,159,1,1.92,3005,1001,Regular
10/20/2022,Morning Commute,1153,-3,1.9,3001,1001,Regular
10/20/2022,Lunch Rush,905,0,1.91,3001,1001,Regular
10/20/2022,Evening Commute,988,2,1.9,3002,1001,Regular
10/20/2022,Overnight,208,-1,1.89,3005,1001,Regular
10/21/2022,Morning Commute,1054,3,1.91,3001,1001,Regular
10/21/2022,Lunch Rush,1129,0,1.9,3001,1001,Regular
10/21/2022,Evening Commute,1582,-3,1.88,3002,1001,Regular
10/21/2022,Overnight,261,-1,1.9,3005,1001,Regular
10/22/2022,Morning Commute,1662,-3,1.88,3004,1001,Regular
10/22/2022,Lunch Rush,1503,-3,1.9,3001,1001,Regular
10/22/2022,Evening Commute,1524,1,1.91,3004,1001,Regular
10/22/2022,Overnight,292,0,1.91,3002,1001,Regular
10/23/2022,Morning Commute,1150,-3,1.91,3004,1001,Regular
10/23/2022,Lunch Rush,1034,-3,1.89,3001,1001,Regular
10/23/2022,Evening Commute,924,3,1.88,3004,1001,Regular
10/23/2022,Overnight,201,0,1.89,3002,1001,Regular
10/24/2022,Morning Commute,786,1,1.88,3001,1001,Regular
10/24/2022,Lunch Rush,752,0,1.86,3001,1001,Regular
10/24/2022,Evening Commute,1001,-2,1.84,3002,1001,Regular
10/24/2022,Overnight,175,-1,1.86,3005,1001,Regular
10/25/2022,Morning Commute,787,-1,1.88,3001,1001,Regular
10/25/2022,Lunch Rush,715,-1,1.86,3001,1001,Regular
10/25/2022,Evening Commute,781,1,1.85,3002,1001,Regular
10/25/2022,Overnight,143,1,1.87,3005,1001,Regular
10/26/2022,Morning Commute,841,0,1.86,3001,1001,Regular
10/26/2022,Lunch Rush,679,2,1.85,3001,1001,Regular
10/26/2022,Evening Commute,1011,-2,1.86,3002,1001,Regular
10/26/2022,Overnight,168,0,1.85,3005,1001,Regular
10/27/2022,Morning Commute,1046,-1,1.87,3001,1001,Regular
10/27/2022,Lunch Rush,848,1,1.87,3001,1001,Regular
10/27/2022,Evening Commute,1216,-2,1.87,3002,1001,Regular
10/27/2022,Overnight,188,1,1.85,3005,1001,Regular
10/28/2022,Morning Commute,1310,-1,1.85,3001,1001,Regular
10/28/2022,Lunch Rush,1004,2,1.84,3001,1001,Regular
10/28/2022,Evening Commute,1364,0,1.82,3002,1001,Regular
10/28/2022,Overnight,238,1,1.81,3005,1001,Regular
10/29/2022,Morning Commute,1378,1,1.82,3004,1001,Regular
10/29/2022,Lunch Rush,1127,3,1.8,3001,1001,Regular
10/29/2022,Evening Commute,1591,0,1.81,3004,1001,Regular
10/29/2022,Overnight,277,1,1.82,3002,1001,Regular
10/30/2022,Morning Commute,1143,-3,1.82,3004,1001,Regular
10/30/2022,Lunch Rush,1043,-3,1.82,3001,1001,Regular
10/30/2022,Evening Commute,929,3,1.81,3004,1001,Regular
10/30/2022,Overnight,200,0,1.83,3002,1001,Regular
10/31/2022,Morning Commute,743,2,1.81,3001,1001,Regular
10/31/2022,Lunch Rush,644,3,1.81,3001,1001,Regular
10/31/2022,Evening Commute,824,2,1.81,3002,1001,Regular
10/31/2022,Overnight,176,-1,1.81,3005,1001,Regular
11/1/2022,Morning Commute,466,3,1.83,3001,1001,Regular
11/1/2022,Lunch Rush,489,0,1.81,3001,1001,Regular
11/1/2022,Evening Commute,509,3,1.82,3002,1001,Regular
11/1/2022,Overnight,114,-1,1.84,3005,1001,Regular
11/2/2022,Morning Commute,514,3,1.83,3001,1001,Regular
11/2/2022,Lunch Rush,575,-1,1.84,3001,1001,Regular
11/2/2022,Evening Commute,671,0,1.86,3002,1001,Regular
11/2/2022,Overnight,115,1,1.87,3005,1001,Regular
11/3/2022,Morning Commute,613,3,1.85,3001,1001,Regular
11/3/2022,Lunch Rush,590,2,1.84,3001,1001,Regular
11/3/2022,Evening Commute,676,3,1.84,3002,1001,Regular
11/3/2022,Overnight,144,0,1.83,3005,1001,Regular
11/4/2022,Morning Commute,1006,-2,1.85,3001,1001,Regular
11/4/2022,Lunch Rush,819,0,1.86,3001,1001,Regular
11/4/2022,Evening Commute,1149,-3,1.88,3002,1001,Regular
11/4/2022,Overnight,191,-1,1.88,3005,1001,Regular
11/5/2022,Morning Commute,1160,-2,1.9,3004,1001,Regular
11/5/2022,Lunch Rush,819,3,1.89,3001,1001,Regular
11/5/2022,Evening Commute,983,3,1.9,3004,1001,Regular
11/5/2022,Overnight,213,0,1.89,3002,1001,Regular
11/6/2022,Morning Commute,720,0,1.89,3004,1001,Regular
11/6/2022,Lunch Rush,558,3,1.9,3001,1001,Regular
11/6/2022,Evening Commute,718,2,1.92,3004,1001,Regular
11/6/2022,Overnight,139,1,1.94,3002,1001,Regular
11/7/2022,Morning Commute,546,2,1.94,3001,1001,Regular
11/7/2022,Lunch Rush,542,0,1.96,3001,1001,Regular
11/7/2022,Evening Commute,768,-3,1.97,3002,1001,Regular
11/7/2022,Overnight,127,-1,1.98,3005,1001,Regular
11/8/2022,Morning Commute,495,2,1.98,3001,1001,Regular
11/8/2022,Lunch Rush,467,1,1.98,3001,1001,Regular
11/8/2022,Evening Commute,693,-3,2,3002,1001,Regular
11/8/2022,Overnight,103,1,2.02,3005,1001,Regular
11/9/2022,Morning Commute,606,0,2.02,3001,1001,Regular
11/9/2022,Lunch Rush,569,-1,2,3001,1001,Regular
11/9/2022,Evening Commute,627,1,2.01,3002,1001,Regular
11/9/2022,Overnight,128,-1,2.02,3005,1001,Regular
11/10/2022,Morning Commute,623,3,2.02,3001,1001,Regular
11/10/2022,Lunch Rush,552,3,2.03,3001,1001,Regular
11/10/2022,Evening Commute,678,3,2.01,3002,1001,Regular
11/10/2022,Overnight,145,0,2.03,3005,1001,Regular
11/11/2022,Morning Commute,869,1,2.02,3001,1001,Regular
11/11/2022,Lunch Rush,812,0,2.02,3001,1001,Regular
11/11/2022,Evening Commute,956,1,2.01,3002,1001,Regular
11/11/2022,Overnight,182,0,1.99,3005,1001,Regular
11/12/2022,Morning Commute,1059,0,1.99,3004,1001,Regular
11/12/2022,Lunch Rush,914,1,1.97,3001,1001,Regular
11/12/2022,Evening Commute,999,3,1.98,3004,1001,Regular
11/12/2022,Overnight,224,-1,1.96,3002,1001,Regular
11/13/2022,Morning Commute,731,0,1.95,3004,1001,Regular
11/13/2022,Lunch Rush,589,2,1.96,3001,1001,Regular
11/13/2022,Evening Commute,767,1,1.95,3004,1001,Regular
11/13/2022,Overnight,137,1,1.93,3002,1001,Regular
11/14/2022,Morning Commute,516,3,1.91,3001,1001,Regular
11/14/2022,Lunch Rush,521,1,1.9,3001,1001,Regular
11/14/2022,Evening Commute,597,2,1.9,3002,1001,Regular
11/14/2022,Overnight,122,0,1.89,3005,1001,Regular
11/15/2022,Morning Commute,515,1,1.91,3001,1001,Regular
11/15/2022,Lunch Rush,487,0,1.92,3001,1001,Regular
11/15/2022,Evening Commute,513,3,1.94,3002,1001,Regular
11/15/2022,Overnight,109,0,1.94,3005,1001,Regular
11/16/2022,Morning Commute,545,2,1.96,3001,1001,Regular
11/16/2022,Lunch Rush,597,-2,1.98,3001,1001,Regular
11/16/2022,Evening Commute,567,3,1.98,3002,1001,Regular
11/16/2022,Overnight,122,0,1.98,3005,1001,Regular
11/17/2022,Morning Commute,684,1,2,3001,1001,Regular
11/17/2022,Lunch Rush,725,-2,1.98,3001,1001,Regular
11/17/2022,Evening Commute,682,3,1.99,3002,1001,Regular
11/17/2022,Overnight,151,-1,1.97,3005,1001,Regular
11/18/2022,Morning Commute,856,1,1.96,3001,1001,Regular
11/18/2022,Lunch Rush,815,0,1.96,3001,1001,Regular
11/18/2022,Evening Commute,999,0,1.97,3002,1001,Regular
11/18/2022,Overnight,182,0,1.98,3005,1001,Regular
11/19/2022,Morning Commute,1156,-2,2,3004,1001,Regular
11/19/2022,Lunch Rush,944,0,1.98,3001,1001,Regular
11/19/2022,Evening Commute,1164,0,1.99,3004,1001,Regular
11/19/2022,Overnight,212,0,1.97,3002,1001,Regular
11/20/2022,Morning Commute,661,2,1.98,3004,1001,Regular
11/20/2022,Lunch Rush,650,0,1.99,3001,1001,Regular
11/20/2022,Evening Commute,803,0,2.01,3004,1001,Regular
11/20/2022,Overnight,154,-1,2.01,3002,1001,Regular
11/21/2022,Morning Commute,602,0,1.99,3001,1001,Regular
11/21/2022,Lunch Rush,515,1,1.97,3001,1001,Regular
11/21/2022,Evening Commute,639,1,1.97,3002,1001,Regular
11/21/2022,Overnight,120,0,1.95,3005,1001,Regular
11/22/2022,Morning Commute,600,-2,1.95,3001,1001,Regular
11/22/2022,Lunch Rush,535,-2,1.94,3001,1001,Regular
11/22/2022,Evening Commute,514,3,1.96,3002,1001,Regular
11/22/2022,Overnight,109,0,1.98,3005,1001,Regular
11/23/2022,Morning Commute,545,2,1.96,3001,1001,Regular
11/23/2022,Lunch Rush,627,-3,1.97,3001,1001,Regular
11/23/2022,Evening Commute,697,-1,1.96,3002,1001,Regular
11/23/2022,Overnight,127,-1,1.97,3005,1001,Regular
11/24/2022,Morning Commute,793,-2,1.99,3001,1001,Regular
11/24/2022,Lunch Rush,650,0,1.98,3001,1001,Regular
11/24/2022,Evening Commute,840,-1,1.99,3002,1001,Regular
11/24/2022,Overnight,153,-1,2.01,3005,1001,Regular
11/25/2022,Morning Commute,899,0,2.01,3001,1001,Regular
11/25/2022,Lunch Rush,822,0,2.01,3001,1001,Regular
11/25/2022,Evening Commute,954,1,2.01,3002,1001,Regular
11/25/2022,Overnight,190,-1,2,3005,1001,Regular
11/26/2022,Morning Commute,951,2,2,3004,1001,Regular
11/26/2022,Lunch Rush,1051,-2,1.99,3001,1001,Regular
11/26/2022,Evening Commute,993,3,2.01,3004,1001,Regular
11/26/2022,Overnight,222,-1,1.99,3002,1001,Regular
11/27/2022,Morning Commute,691,1,2.01,3004,1001,Regular
11/27/2022,Lunch Rush,652,0,2.01,3001,1001,Regular
11/27/2022,Evening Commute,763,1,2,3004,1001,Regular
11/27/2022,Overnight,144,0,2.01,3002,1001,Regular
11/28/2022,Morning Commute,580,1,2.02,3001,1001,Regular
11/28/2022,Lunch Rush,496,2,2,3001,1001,Regular
11/28/2022,Evening Commute,702,-1,1.98,3002,1001,Regular
11/28/2022,Overnight,120,0,1.99,3005,1001,Regular
11/29/2022,Morning Commute,621,-3,1.99,3001,1001,Regular
11/29/2022,Lunch Rush,541,-2,1.99,3001,1001,Regular
11/29/2022,Evening Commute,659,-2,1.99,3002,1001,Regular
11/29/2022,Overnight,103,1,1.97,3005,1001,Regular
11/30/2022,Morning Commute,611,0,1.97,3001,1001,Regular
11/30/2022,Lunch Rush,496,2,1.97,3001,1001,Regular
11/30/2022,Evening Commute,726,-2,1.98,3002,1001,Regular
11/30/2022,Overnight,116,1,2,3005,1001,Regular
12/1/2022,Morning Commute,782,-1,1.99,3001,1001,Regular
12/1/2022,Lunch Rush,596,2,1.99,3001,1001,Regular
12/1/2022,Evening Commute,739,2,2.01,3002,1001,Regular
12/1/2022,Overnight,148,0,2,3005,1001,Regular
12/2/2022,Morning Commute,1057,-3,2.02,3001,1001,Regular
12/2/2022,Lunch Rush,828,0,2.03,3001,1001,Regular
12/2/2022,Evening Commute,922,2,2.01,3002,1001,Regular
12/2/2022,Overnight,196,-1,1.99,3005,1001,Regular
12/3/2022,Morning Commute,1076,0,2,3004,1001,Regular
12/3/2022,Lunch Rush,874,2,2.01,3001,1001,Regular
12/3/2022,Evening Commute,1122,1,2.03,3004,1001,Regular
12/3/2022,Overnight,206,1,2.03,3002,1001,Regular
12/4/2022,Morning Commute,626,3,2.02,3004,1001,Regular
12/4/2022,Lunch Rush,694,-1,2.01,3001,1001,Regular
12/4/2022,Evening Commute,861,-1,2.01,3004,1001,Regular
12/4/2022,Overnight,155,-1,2,3002,1001,Regular
12/5/2022,Morning Commute,616,0,2,3001,1001,Regular
12/5/2022,Lunch Rush,612,-2,1.99,3001,1001,Regular
12/5/2022,Evening Commute,747,-2,1.98,3002,1001,Regular
12/5/2022,Overnight,124,0,1.97,3005,1001,Regular
12/6/2022,Morning Commute,550,0,1.96,3001,1001,Regular
12/6/2022,Lunch Rush,579,-3,1.96,3001,1001,Regular
12/6/2022,Evening Commute,610,0,1.95,3002,1001,Regular
12/6/2022,Overnight,110,0,1.93,3005,1001,Regular
12/7/2022,Morning Commute,652,-1,1.93,3001,1001,Regular
12/7/2022,Lunch Rush,606,-2,1.95,3001,1001,Regular
12/7/2022,Evening Commute,583,3,1.96,3002,1001,Regular
12/7/2022,Overnight,129,-1,1.97,3005,1001,Regular
12/8/2022,Morning Commute,709,1,1.97,3001,1001,Regular
12/8/2022,Lunch Rush,727,-2,1.96,3001,1001,Regular
12/8/2022,Evening Commute,929,-3,1.95,3002,1001,Regular
12/8/2022,Overnight,155,-1,1.96,3005,1001,Regular
12/9/2022,Morning Commute,791,3,1.95,3001,1001,Regular
12/9/2022,Lunch Rush,702,3,1.96,3001,1001,Regular
12/9/2022,Evening Commute,1013,0,1.97,3002,1001,Regular
12/9/2022,Overnight,175,1,1.96,3005,1001,Regular
12/10/2022,Morning Commute,908,3,1.98,3004,1001,Regular
12/10/2022,Lunch Rush,1121,-3,1.98,3001,1001,Regular
12/10/2022,Evening Commute,1071,2,1.96,3004,1001,Regular
12/10/2022,Overnight,205,1,1.96,3002,1001,Regular
12/11/2022,Morning Commute,708,1,1.96,3004,1001,Regular
12/11/2022,Lunch Rush,597,2,1.96,3001,1001,Regular
12/11/2022,Evening Commute,817,0,1.98,3004,1001,Regular
12/11/2022,Overnight,156,-1,1.97,3002,1001,Regular
12/12/2022,Morning Commute,650,-1,1.97,3001,1001,Regular
12/12/2022,Lunch Rush,470,3,1.98,3001,1001,Regular
12/12/2022,Evening Commute,642,1,1.96,3002,1001,Regular
12/12/2022,Overnight,129,-1,1.96,3005,1001,Regular
12/13/2022,Morning Commute,468,3,1.98,3001,1001,Regular
12/13/2022,Lunch Rush,520,-1,1.98,3001,1001,Regular
12/13/2022,Evening Commute,515,3,1.99,3002,1001,Regular
12/13/2022,Overnight,111,0,2,3005,1001,Regular
12/14/2022,Morning Commute,519,3,1.98,3001,1001,Regular
12/14/2022,Lunch Rush,587,-1,1.98,3001,1001,Regular
12/14/2022,Evening Commute,576,3,1.97,3002,1001,Regular
12/14/2022,Overnight,118,1,1.96,3005,1001,Regular
12/15/2022,Morning Commute,851,-3,1.97,3001,1001,Regular
12/15/2022,Lunch Rush,660,0,1.95,3001,1001,Regular
12/15/2022,Evening Commute,780,1,1.94,3002,1001,Regular
12/15/2022,Overnight,141,1,1.95,3005,1001,Regular
12/16/2022,Morning Commute,1064,-3,1.97,3001,1001,Regular
12/16/2022,Lunch Rush,910,-2,1.96,3001,1001,Regular
12/16/2022,Evening Commute,916,2,1.96,3002,1001,Regular
12/16/2022,Overnight,185,0,1.98,3005,1001,Regular
12/17/2022,Morning Commute,964,2,1.97,3004,1001,Regular
12/17/2022,Lunch Rush,1078,-2,1.97,3001,1001,Regular
12/17/2022,Evening Commute,1305,-2,1.95,3004,1001,Regular
12/17/2022,Overnight,216,0,1.96,3002,1001,Regular
12/18/2022,Morning Commute,628,3,1.98,3004,1001,Regular
12/18/2022,Lunch Rush,702,-1,1.97,3001,1001,Regular
12/18/2022,Evening Commute,689,3,1.99,3004,1001,Regular
12/18/2022,Overnight,140,1,1.97,3002,1001,Regular
12/19/2022,Morning Commute,611,0,1.97,3001,1001,Regular
12/19/2022,Lunch Rush,636,-3,1.98,3001,1001,Regular
12/19/2022,Evening Commute,681,0,1.98,3002,1001,Regular
12/19/2022,Overnight,123,0,1.97,3005,1001,Regular
12/20/2022,Morning Commute,554,0,1.98,3001,1001,Regular
12/20/2022,Lunch Rush,546,-2,2,3001,1001,Regular
12/20/2022,Evening Commute,638,-1,2,3002,1001,Regular
12/20/2022,Overnight,112,0,1.98,3005,1001,Regular
12/21/2022,Morning Commute,558,2,1.96,3001,1001,Regular
12/21/2022,Lunch Rush,473,3,1.95,3001,1001,Regular
12/21/2022,Evening Commute,711,-1,1.94,3002,1001,Regular
12/21/2022,Overnight,118,1,1.94,3005,1001,Regular
12/22/2022,Morning Commute,698,1,1.93,3001,1001,Regular
12/22/2022,Lunch Rush,768,-3,1.93,3001,1001,Regular
12/22/2022,Evening Commute,853,-1,1.91,3002,1001,Regular
12/22/2022,Overnight,157,-1,1.93,3005,1001,Regular
12/23/2022,Morning Commute,887,1,1.91,3001,1001,Regular
12/23/2022,Lunch Rush,918,-2,1.91,3001,1001,Regular
12/23/2022,Evening Commute,1177,-3,1.93,3002,1001,Regular
12/23/2022,Overnight,184,0,1.91,3005,1001,Regular
12/24/2022,Morning Commute,1194,-2,1.92,3004,1001,Regular
12/24/2022,Lunch Rush,828,3,1.9,3001,1001,Regular
12/24/2022,Evening Commute,1358,-3,1.92,3004,1001,Regular
12/24/2022,Overnight,227,-1,1.92,3002,1001,Regular
12/25/2022,Morning Commute,710,1,1.91,3004,1001,Regular
12/25/2022,Lunch Rush,572,3,1.89,3001,1001,Regular
12/25/2022,Evening Commute,847,-1,1.88,3004,1001,Regular
12/25/2022,Overnight,156,-1,1.88,3002,1001,Regular
12/26/2022,Morning Commute,525,3,1.86,3001,1001,Regular
12/26/2022,Lunch Rush,614,-2,1.88,3001,1001,Regular
12/26/2022,Evening Commute,617,2,1.86,3002,1001,Regular
12/26/2022,Overnight,124,0,1.87,3005,1001,Regular
12/27/2022,Morning Commute,636,-3,1.86,3001,1001,Regular
12/27/2022,Lunch Rush,575,-3,1.87,3001,1001,Regular
12/27/2022,Evening Commute,546,2,1.88,3002,1001,Regular
12/27/2022,Overnight,106,1,1.86,3005,1001,Regular
12/28/2022,Morning Commute,679,-2,1.88,3001,1001,Regular
12/28/2022,Lunch Rush,552,0,1.89,3001,1001,Regular
12/28/2022,Evening Commute,741,-2,1.91,3002,1001,Regular
12/28/2022,Overnight,131,-1,1.89,3005,1001,Regular
12/29/2022,Morning Commute,845,-3,1.89,3001,1001,Regular
12/29/2022,Lunch Rush,728,-2,1.88,3001,1001,Regular
12/29/2022,Evening Commute,811,0,1.89,3002,1001,Regular
12/29/2022,Overnight,149,0,1.89,3005,1001,Regular
12/30/2022,Morning Commute,975,-1,1.88,3001,1001,Regular
12/30/2022,Lunch Rush,752,2,1.88,3001,1001,Regular
12/30/2022,Evening Commute,1180,-3,1.89,3002,1001,Regular
12/30/2022,Overnight,186,0,1.89,3005,1001,Regular
12/31/2022,Morning Commute,1141,-1,1.89,3004,1001,Regular
12/31/2022,Lunch Rush,972,0,1.88,3001,1001,Regular
12/31/2022,Evening Commute,1301,-2,1.89,3004,1001,Regular
12/31/2022,Overnight,227,-1,1.9,3002,1001,Regular
1/1/2023,Morning Commute,545,3,1.92,3004,1001,Regular
1/1/2023,Lunch Rush,663,-3,1.94,3001,1001,Regular
1/1/2023,Evening Commute,697,0,1.93,3004,1001,Regular
1/1/2023,Overnight,120,1,1.91,3002,1001,Regular
1/2/2023,Morning Commute,477,2,1.92,3001,1001,Regular
1/2/2023,Lunch Rush,455,1,1.93,3001,1001,Regular
1/2/2023,Evening Commute,583,0,1.92,3002,1001,Regular
1/2/2023,Overnight,111,-1,1.94,3005,1001,Regular
1/3/2023,Morning Commute,435,2,1.94,3001,1001,Regular
1/3/2023,Lunch Rush,368,3,1.92,3001,1001,Regular
1/3/2023,Evening Commute,523,0,1.93,3002,1001,Regular
1/3/2023,Overnight,95,0,1.92,3005,1001,Regular
1/4/2023,Morning Commute,504,1,1.92,3001,1001,Regular
1/4/2023,Lunch Rush,506,-1,1.92,3001,1001,Regular
1/4/2023,Evening Commute,502,3,1.93,3002,1001,Regular
1/4/2023,Overnight,101,1,1.95,3005,1001,Regular
1/5/2023,Morning Commute,739,-3,1.93,3001,1001,Regular
1/5/2023,Lunch Rush,483,3,1.95,3001,1001,Regular
1/5/2023,Evening Commute,802,-3,1.96,3002,1001,Regular
1/5/2023,Overnight,121,1,1.98,3005,1001,Regular
1/6/2023,Morning Commute,715,2,1.99,3001,1001,Regular
1/6/2023,Lunch Rush,719,0,1.99,3001,1001,Regular
1/6/2023,Evening Commute,741,3,1.98,3002,1001,Regular
1/6/2023,Overnight,167,-1,1.96,3005,1001,Regular
1/7/2023,Morning Commute,879,1,1.94,3004,1001,Regular
1/7/2023,Lunch Rush,929,-2,1.95,3001,1001,Regular
1/7/2023,Evening Commute,1123,-2,1.93,3004,1001,Regular
1/7/2023,Overnight,185,0,1.93,3002,1001,Regular
1/8/2023,Morning Commute,672,-1,1.95,3004,1001,Regular
1/8/2023,Lunch Rush,578,0,1.95,3001,1001,Regular
1/8/2023,Evening Commute,806,-3,1.95,3004,1001,Regular
1/8/2023,Overnight,129,0,1.95,3002,1001,Regular
1/9/2023,Morning Commute,474,2,1.96,3001,1001,Regular
1/9/2023,Lunch Rush,408,3,1.98,3001,1001,Regular
1/9/2023,Evening Commute,530,2,1.98,3002,1001,Regular
1/9/2023,Overnight,106,0,1.98,3005,1001,Regular
1/10/2023,Morning Commute,458,1,1.98,3001,1001,Regular
1/10/2023,Lunch Rush,431,0,1.97,3001,1001,Regular
1/10/2023,Evening Commute,470,2,1.98,3002,1001,Regular
1/10/2023,Overnight,95,0,1.99,3005,1001,Regular
1/11/2023,Morning Commute,484,2,2,3001,1001,Regular
1/11/2023,Lunch Rush,428,2,2.02,3001,1001,Regular
1/11/2023,Evening Commute,674,-3,2.04,3002,1001,Regular
1/11/2023,Overnight,107,0,2.02,3005,1001,Regular
1/12/2023,Morning Commute,705,-2,2.04,3001,1001,Regular
1/12/2023,Lunch Rush,490,3,2.05,3001,1001,Regular
1/12/2023,Evening Commute,596,3,2.05,3002,1001,Regular
1/12/2023,Overnight,128,0,2.05,3005,1001,Regular
1/13/2023,Morning Commute,726,2,2.06,3001,1001,Regular
1/13/2023,Lunch Rush,827,-3,2.08,3001,1001,Regular
1/13/2023,Evening Commute,1007,-3,2.06,3002,1001,Regular
1/13/2023,Overnight,160,0,2.07,3005,1001,Regular
1/14/2023,Morning Commute,1064,-3,2.08,3004,1001,Regular
1/14/2023,Lunch Rush,973,-3,2.08,3001,1001,Regular
1/14/2023,Evening Commute,933,2,2.1,3004,1001,Regular
1/14/2023,Overnight,179,1,2.1,3002,1001,Regular
1/15/2023,Morning Commute,642,0,2.1,3004,1001,Regular
1/15/2023,Lunch Rush,635,-2,2.08,3001,1001,Regular
1/15/2023,Evening Commute,744,-1,2.07,3004,1001,Regular
1/15/2023,Overnight,127,0,2.06,3002,1001,Regular
1/16/2023,Morning Commute,457,3,2.08,3001,1001,Regular
1/16/2023,Lunch Rush,548,-3,2.09,3001,1001,Regular
1/16/2023,Evening Commute,591,0,2.08,3002,1001,Regular
1/16/2023,Overnight,111,-1,2.09,3005,1001,Regular
1/17/2023,Morning Commute,551,-3,2.1,3001,1001,Regular
1/17/2023,Lunch Rush,406,1,2.12,3001,1001,Regular
1/17/2023,Evening Commute,549,-1,2.12,3002,1001,Regular
1/17/2023,Overnight,91,1,2.13,3005,1001,Regular
1/18/2023,Morning Commute,581,-2,2.15,3001,1001,Regular
1/18/2023,Lunch Rush,431,2,2.16,3001,1001,Regular
1/18/2023,Evening Commute,497,3,2.16,3002,1001,Regular
1/18/2023,Overnight,107,0,2.17,3005,1001,Regular
1/19/2023,Morning Commute,676,-1,2.18,3001,1001,Regular
1/19/2023,Lunch Rush,633,-2,2.16,3001,1001,Regular
1/19/2023,Evening Commute,771,-2,2.15,3002,1001,Regular
1/19/2023,Overnight,135,-1,2.14,3005,1001,Regular
1/20/2023,Morning Commute,886,-2,2.13,3001,1001,Regular
1/20/2023,Lunch Rush,717,0,2.13,3001,1001,Regular
1/20/2023,Evening Commute,961,-2,2.15,3002,1001,Regular
1/20/2023,Overnight,158,0,2.13,3005,1001,Regular
1/21/2023,Morning Commute,846,2,2.11,3004,1001,Regular
1/21/2023,Lunch Rush,716,3,2.1,3001,1001,Regular
1/21/2023,Evening Commute,1079,-1,2.09,3004,1001,Regular
1/21/2023,Overnight,177,1,2.11,3002,1001,Regular
1/22/2023,Morning Commute,698,-2,2.09,3004,1001,Regular
1/22/2023,Lunch Rush,516,2,2.07,3001,1001,Regular
1/22/2023,Evening Commute,780,-2,2.09,3004,1001,Regular
1/22/2023,Overnight,128,0,2.11,3002,1001,Regular
1/23/2023,Morning Commute,618,-3,2.09,3001,1001,Regular
1/23/2023,Lunch Rush,433,2,2.07,3001,1001,Regular
1/23/2023,Evening Commute,503,3,2.08,3002,1001,Regular
1/23/2023,Overnight,106,0,2.06,3005,1001,Regular
1/24/2023,Morning Commute,460,1,2.04,3001,1001,Regular
1/24/2023,Lunch Rush,367,3,2.06,3001,1001,Regular
1/24/2023,Evening Commute,611,-3,2.08,3002,1001,Regular
1/24/2023,Overnight,101,-1,2.09,3005,1001,Regular
1/25/2023,Morning Commute,509,1,2.11,3001,1001,Regular
1/25/2023,Lunch Rush,406,3,2.1,3001,1001,Regular
1/25/2023,Evening Commute,588,0,2.11,3002,1001,Regular
1/25/2023,Overnight,101,1,2.13,3005,1001,Regular
1/26/2023,Morning Commute,697,-2,2.13,3001,1001,Regular
1/26/2023,Lunch Rush,657,-3,2.11,3001,1001,Regular
1/26/2023,Evening Commute,738,-1,2.11,3002,1001,Regular
1/26/2023,Overnight,128,0,2.11,3005,1001,Regular
1/27/2023,Morning Commute,727,2,2.12,3001,1001,Regular
1/27/2023,Lunch Rush,726,0,2.14,3001,1001,Regular
1/27/2023,Evening Commute,921,-1,2.13,3002,1001,Regular
1/27/2023,Overnight,153,1,2.13,3005,1001,Regular
1/28/2023,Morning Commute,1027,-2,2.13,3004,1001,Regular
1/28/2023,Lunch Rush,763,2,2.14,3001,1001,Regular
1/28/2023,Evening Commute,1035,0,2.12,3004,1001,Regular
1/28/2023,Overnight,197,-1,2.14,3002,1001,Regular
1/29/2023,Morning Commute,699,-2,2.13,3004,1001,Regular
1/29/2023,Lunch Rush,546,1,2.14,3001,1001,Regular
1/29/2023,Evening Commute,807,-3,2.13,3004,1001,Regular
1/29/2023,Overnight,134,-1,2.11,3002,1001,Regular
1/30/2023,Morning Commute,529,0,2.09,3001,1001,Regular
